case_id,trace_is_fit,fitness,missing_tokens,consumed_tokens,remaining_tokens,produced_tokens,num_events,trace,cooler,valve,pump,accumulator,stable_flag
Cycle_1157,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,1,115,0
Cycle_1158,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,0,115,1
Cycle_1159,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,0,115,0
Cycle_1160,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,0,115,0
Cycle_1161,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,0,115,0
Cycle_1162,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,0,115,0
Cycle_1163,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,0,115,0
Cycle_1164,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,0,115,0
Cycle_1165,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,0,115,0
Cycle_1166,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,0,115,0
Cycle_1167,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,0,115,0
Cycle_1168,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,0,115,0
Cycle_1169,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,0,115,0
Cycle_1170,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,0,115,0
Cycle_1171,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,0,115,0
Cycle_1172,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,80,0,115,0
Cycle_1173,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,0,115,0
Cycle_1174,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,80,0,115,0
Cycle_1175,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,80,0,115,0
Cycle_1176,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,80,0,115,0
Cycle_1177,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,0,115,0
Cycle_1178,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,80,0,115,0
Cycle_1179,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,0,115,0
Cycle_1180,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,0,115,0
Cycle_1181,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,0,115,0
Cycle_1182,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,90,0,115,0
Cycle_1183,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,90,0,115,0
Cycle_1184,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,0,115,0
Cycle_1185,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,90,0,115,0
Cycle_1186,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,90,0,115,0
Cycle_1187,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,0,115,0
Cycle_1188,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,0,115,0
Cycle_1189,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,0,115,0
Cycle_1190,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,100,0,115,0
Cycle_1191,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,0,115,0
Cycle_1192,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,0,115,0
Cycle_1193,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,0,115,0
Cycle_1194,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,0,115,0
Cycle_1195,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,0,115,0
Cycle_1196,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,0,115,0
Cycle_1197,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,100,0,115,0
Cycle_1198,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,0,115,0
Cycle_1199,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,0,100,1
Cycle_1200,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,0,100,1
Cycle_1201,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,0,100,1
Cycle_1202,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,0,100,1
Cycle_1203,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,0,100,1
Cycle_1204,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,0,100,1
Cycle_1205,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,0,100,1
Cycle_1206,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,0,100,1
Cycle_1207,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,0,100,1
Cycle_1208,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,100,0,100,1
Cycle_1209,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,100,2,100,1
Cycle_1210,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,73,2,100,0
Cycle_1211,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,2,100,0
Cycle_1212,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,2,100,0
Cycle_1213,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,73,2,100,0
Cycle_1214,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,73,2,100,0
Cycle_1215,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,73,2,100,0
Cycle_1216,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,73,2,100,0
Cycle_1217,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,2,100,0
Cycle_1218,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,2,100,0
Cycle_1219,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,73,2,100,0
Cycle_1220,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,2,100,0
Cycle_1221,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,2,100,0
Cycle_1222,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,80,2,100,0
Cycle_1223,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,2,100,0
Cycle_1224,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,2,100,0
Cycle_1225,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,2,100,0
Cycle_1226,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,80,2,100,0
Cycle_1227,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,2,100,0
Cycle_1228,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,80,2,100,0
Cycle_1229,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,2,100,0
Cycle_1230,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,90,2,100,0
Cycle_1231,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,2,100,0
Cycle_1232,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,2,100,0
Cycle_1233,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,2,100,0
Cycle_1234,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,2,100,0
Cycle_1235,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,2,100,0
Cycle_1236,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,90,2,100,0
Cycle_1237,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,2,100,0
Cycle_1238,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,2,100,0
Cycle_1239,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,90,2,100,0
Cycle_1240,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,100,2,100,0
Cycle_1241,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,2,100,0
Cycle_1242,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,100,2,100,0
Cycle_1243,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,2,100,0
Cycle_1244,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,2,100,0
Cycle_1245,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,2,100,0
Cycle_1246,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,2,100,0
Cycle_1247,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,2,100,0
Cycle_1248,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,100,2,100,0
Cycle_1249,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,2,100,0
Cycle_1250,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,1,100,1
Cycle_1251,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,1,100,0
Cycle_1252,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,73,1,100,0
Cycle_1253,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,1,100,0
Cycle_1254,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,1,100,0
Cycle_1255,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,73,1,100,0
Cycle_1256,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,1,100,0
Cycle_1257,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,73,1,100,0
Cycle_1258,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,73,1,100,0
Cycle_1259,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,73,1,100,0
Cycle_1260,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,73,1,100,0
Cycle_1261,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,1,100,0
Cycle_1262,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,1,100,0
Cycle_1263,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,1,100,0
Cycle_1264,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,80,1,100,0
Cycle_1265,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,80,1,100,0
Cycle_1266,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,1,100,0
Cycle_1267,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,1,100,0
Cycle_1268,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,1,100,0
Cycle_1269,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,1,100,0
Cycle_1270,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,80,1,100,0
Cycle_1271,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,1,100,0
Cycle_1272,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,1,100,0
Cycle_1273,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,90,1,100,0
Cycle_1274,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,1,100,0
Cycle_1275,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,90,1,100,0
Cycle_1276,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,1,100,0
Cycle_1277,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,1,100,0
Cycle_1278,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,1,100,0
Cycle_1279,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,1,100,0
Cycle_1280,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,1,100,0
Cycle_1281,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,1,100,0
Cycle_1282,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,1,100,0
Cycle_1283,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,1,100,0
Cycle_1284,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,1,100,0
Cycle_1285,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,1,100,0
Cycle_1286,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,100,1,100,0
Cycle_1287,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,1,100,0
Cycle_1288,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,100,1,100,0
Cycle_1289,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,1,100,0
Cycle_1290,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,1,100,0
Cycle_1291,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,100,0,100,1
Cycle_1292,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,0,100,0
Cycle_1293,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,0,100,0
Cycle_1294,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,0,100,0
Cycle_1295,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,0,100,0
